,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
229,False,,[],889048,en,Artemisia,"While indoors alone, a disabled woman reflects on a recurring social phenomenon she encounters when outside. The implications regarding self identity, her otherness and the right to opacity are questioned whilst she moves through poses from Artemisia Gentileschi’s historical works.",4.052,/iURgiASDINgM1dkV8VqhLwV2kwL.jpg,2021-11-10,Artemisia,False,0.0,0
230,False,/kMi1vcArFXYLeGQn0SKa6JLNCgh.jpg,"[18, 10749]",795815,ka,"რას ვხედავთ, როდესაც ცას ვუყურებთ?","It’s love at first sight when Lisa and Giorgi meet by chance on a street in the Georgian city of Kutaisi. Love hits them so suddenly, they even forget to ask each other’s names. Before continuing on their way, they agree to meet the next day. Little do they know that an evil eye casts its spell on them. Will they manage to meet again? And if they do, will they know who they are?",3.686,/w4n2Furdryy0tAsJZWNiB8CsYvI.jpg,2021-11-12,What Do We See When We Look at the Sky?,False,0.0,0
231,False,,[99],842257,fr,Marcher sur l'eau,,4.04,/xgL2B6eXjaZlwdTzW20UWPpeiKU.jpg,2021-11-10,Above Water,False,0.0,0
232,False,/dzx4kMw8qRCKTiPOLu7dnMVZg0c.jpg,"[18, 10749]",766105,da,Smagen af sult,"Maggie and Carsten love each other, they have two wonderful children and run their own gourmet restaurant; Malus. They want it all. And they have it all. Almost. They are missing the coveted Michelin Star. It has been their dream, on which they gambled everything to win. One day Carsten receives a letter saying that his wife loves somebody else. But who sent the letter and why? In their continuous passion and pursuit for the ultimate recognition, they forget that the meals of life are best enjoyed together.",3.283,/nk26r1JoKEXpptobBRBFRdq22lV.jpg,2021-06-24,A Taste of Hunger,False,6.3,3
233,False,,[18],814608,es,El ventre del mar,"June, 1816. A French navy frigate ran aground on a sandbar off the coast of Senegal. Attempts to free the board were futile - the crew had no choice but to abandon ship. Since the available boats were not enough to accommodate the entire crew, the team built a raft. It accommodated 147 people: soldiers, sailors, several passengers and officers. The plan was for the boats to tow the raft. But the cable broke and the raft drifted into the open sea. For those who were on the raft, a harsh and cruel struggle for life began.",5.102,/1cWTIKU8UGWdqprPaoHlCdF6U6l.jpg,2021-11-12,The Belly of the Sea,False,0.0,0
234,False,,[],764419,es,La revolución bailando,"The Chillers are the people’s group. They came to smash glass, glass ceilings and walls. A world in which parity was conspicuous by its absence, 6 friends without any pretense decided to break the rule and jump onto a stage with minimal knowledge, but with desire to change the world.",3.415,/o9jY98LvgGCD0xVoTH7dWbQCPTQ.jpg,2021-11-12,Revolution Dancing,False,0.0,0
235,False,/s8GUz3czgrosKzNcu0JfI1mT5BS.jpg,[35],879330,en,Soulmates,"Lifelong best friends, Sam and Jess, are each other’s everything. But when Jess meets a handsome out-of-stater, Landon, Sam begins to fear she’s being cast aside. To make matters worse, a massive corporation - who happens to be Landon’s employer - is threatening the small-town way of life they know and love in Vermont. In order to save her sisterhood and protect the town, Sam will pull out all the stops to keep both Jess’s relationship and the ominous company from developing any further.",4.916,/8EaltHJKDkSxuFOYy0Lazx1rFZR.jpg,2021-11-12,Soulmates,False,0.0,0
236,False,/2KudiO1hPYRkzgl50339u0vKabx.jpg,"[16, 18, 9648]",798544,ja,サマーゴースト,,5.074,/dH1GfhaaBCftL7CenrIG2OjsLxX.jpg,2021-11-12,Summer Ghost,False,0.0,0
237,False,/uAxfRNDmaLN9M1hjbGuBtJEVKfG.jpg,"[53, 80]",785585,ml,കുറുപ്പ്,"Drawing inspiration from a real-life incident, Kurup is an adventure drama which is based on Kerala`s most eluding criminal who has been on the run since the mid-1980s.  The film will bring on screen the life of the most celebrated criminal of Kerala- Sukumara Kurup.",4.912,/rnZxmDUGVeCLyDaHydql4v3Lefd.jpg,2021-11-12,Kurup,False,0.0,0
238,False,/hvpr2cVsDOhUGXae1z070ap4QsQ.jpg,"[16, 36, 18, 14, 10752]",426242,en,Where Is Anne Frank,"The film follows the journey of Kitty, the imaginary friend to whom Anne Frank dedicated her diary. A fiery teenager, Kitty wakes up in the near future in Anne Frank's house in Amsterdam and embarks on a journey to find Anne, who she believes is still alive, in today's Europe. While the young girl is shocked by the modern world, she also comes across Anne's legacy.",3.638,/fqbjMRww952hOuVKS0QDDEeiSYs.jpg,2021-11-25,Where Is Anne Frank,False,0.0,0
239,False,/lRomJzSe6bS2JPZKc6awNcouoLV.jpg,"[35, 10749]",734622,de,Hello Again - Ein Tag für immer,"Zazie lives with her buddies, womanizer Patrick and sweetheart Anton, in a flat share. All three are completely incapable of being in a relationship. Finding the great love? No need. Zazie is sure of that. When Philipp, Zazie's best friend from childhood, sends an invitation to his wedding, Zazie is shocked to find out that he wants to marry stuck up and vicious Franziska. She is definitely the wrong girl for Philipp! Zazie decides to do everything she can to save him from making the biggest mistake of his life. But will this turn out to be her own path to happiness?",2.607,/pE29zlZ7rLcDEkC4tii4RIXgF2N.jpg,2020-09-17,Hello Again - A Wedding A Day,False,5.3,18
240,False,/l4xdxwl50cfFUVHoJhUAhYQREgo.jpg,"[18, 35]",756800,ja,COME & GO カム・アンド・ゴー,"An ensemble drama set in Osaka.  It depicts the lives of Asian people living in the downtown area of Osaka, commonly known as ""Kita”. One day in the spring, the skeletal remains of an old woman is found in an old apartment in Kita, Osaka. The police launch an investigation and continue to ask questions around the apartment, but there are many rumors flying around whether she died alone or was murdered in a plot related to her fortune. At the same time, various events are happening between the foreigners who have come to Kita, such as Chinese, Taiwanese, and Korean tourists, a Malaysian business person, a Nepali refugee, a Myanmarese student, and a Vietnamese technical intern trainee, and the Japanese people who share their daily lives with them.  Eventually, when the investigation of the case is over, the people reach a new crossroads in their lives.",4.872,/7IeMww3ctGZWYnQ9hEgvQNB0IcU.jpg,2021-11-19,Come and Go,False,0.0,0
241,False,/mISJoUFzBGogWtL36IorfEc9CmP.jpg,"[53, 18]",807196,en,Boiling Point,Enter the relentless pressure of a restaurant kitchen as a head chef wrangles his team on the busiest day of the year.,4.461,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,2021-11-19,Boiling Point,False,0.0,0
242,False,,[],873219,en,Forerunner,"International ultra runner and qualified lawyer, Dr. Sinead Kane is the first visually impaired athlete to complete 7 marathons on 7 continents in 7 days. FORERUNNER follows Sinead's extraordinary daily life as she examines her motivations and for the first time confronts the horrific bullying and hardships she experienced throughout her childhood.",4.003,/mEnNzeCSz0ZMQxL0Dy3RrAmCLzW.jpg,2021-11-10,Forerunner,False,0.0,0
243,False,/nMRpoUF93JiowdWnUTqrw5OhPMl.jpg,[99],883821,fr,Brother,,4.381,/zqfReAq9WApmiNh0qQhTTx2niI7.jpg,2021-11-17,Brother,False,0.0,0
244,False,/ulEHwx6hBk8jUXKKAg7hd4te2fk.jpg,[35],743173,it,Per tutta la vita,,4.771,/21Yo0KKd6rTF5IX06Sff7jyQvix.jpg,2021-11-11,Per tutta la vita,False,0.0,0
245,False,/kGG0DyJlL931spYuGLojSArqkcX.jpg,[18],828264,it,3/19,"Camilla is a successful attorney in her forties who accidentally causes the death of an undocumented migrant. At first, she is only interested in exonerating herself, but soon a feeling of responsibility starts nagging her: the dead body of a young man is lying in the morgue because their destinies fatally crossed. Camilla is used to shielding herself from pain, and she is incapable of really caring, even for her own daughter. In the midst of discovering the victim’s identity, she meets Bruno, the head of the morgue, who seems to be the only one who can truly understand her. The investigation she pursues will take her far from her surroundings until she will be forced to question herself, her unresolved past, and the life she really wants to live.",4.342,/ulYucuXDWOfE21CeROQyMQ61Shu.jpg,2021-11-11,3/19,False,0.0,0
246,False,/fgN3m8IueLn1zHiU6IgxUKtGYwi.jpg,"[18, 35, 10751, 10749]",883216,en,Pintu Surga Terakhir,"Irma, a successful fashion designer is trying to reject the proposal of the man from her past that she loves, Yusuf. The reason is because Irma does not want to leave her father who she considers the last door to heaven.",3.89,/8tBGKQhEEwzrVfzrfLOE8wnFhJx.jpg,2021-11-11,Pintu Surga Terakhir,False,0.0,0
247,False,,[99],888482,en,Kevin Garnett: Anything is Possible,Follows Kevin Garnett's remarkable career and the progressive moments that defined it.,4.637,,2021-11-12,Kevin Garnett: Anything is Possible,False,0.0,0
248,False,,"[53, 18]",507278,fr,Lead Me Home,Four persecutors. Four victims. Appearances can be deceiving. Monsters are not as dangerous as the people behind them.,2.513,/x1bJTcfvjEskUzkqSKrej1E6ERY.jpg,2021-11-18,Lead Me Home,False,0.0,0
249,False,/5IfULKI0Subowt5FrMU1hG8K8fL.jpg,"[27, 53]",795615,cy,Gwleđđ,"A wealthy family gathers for a sumptuous dinner at their ostentatious home in the Welsh mountains, hosting a local businessman and farmer who hope to broker a business deal to mine in the surrounding countryside. When a mysterious young woman arrives to be their waitress for the evening, the family’s beliefs and values are challenged as her quiet yet disturbing presence begins to unravel their lives.",3.634,/70pVnNCEwFt60v2ZEmNuwFpjDtj.jpg,2021-11-19,The Feast,False,0.0,0
250,False,,"[18, 53, 878, 14]",513505,ru,Ампир V,Chronicles how loader Roman Shtorkin becomes a vampire and receives the title of Rama II.,3.856,/spkK0qQjku9ip8U2E0zLivOogi6.jpg,2021-11-25,Empire V,False,0.0,0
251,False,/jPTzJrsADl5FenwAoayZZpHjVy3.jpg,"[80, 18, 36]",500458,pt,Marighella,"Afro-Brazilian poet and politician, the legendary Carlos Marighella. Driven to fight against the erosion of civil and human rights following the CIA-backed military coup of 1964 and the brutal, racist right-wing dictatorship that followed, the revolutionary leaves behind his wife and son to take up arms, becoming a notorious enemy to the power structure.",4.589,/9Wdrdooav23KNxOntYYFJ6ddXD7.jpg,2021-01-29,Marighella,False,7.8,18
252,False,/p09OicSi8yLRS0xHq41pTijI4O0.jpg,"[18, 36]",587609,ru,Дорогие товарищи!,"When the communist government raises food prices in 1962, the rebellious workers from the small industrial town of Novocherkassk go on strike. The massacre which then ensues is seen through the eyes of a devout party activist.",4.005,/ds7T5PEplJQeKzpLWbIvW9xpHX1.jpg,2020-09-14,Dear Comrades!,False,7.4,49
253,False,,"[18, 35]",772766,ru,День мёртвых,"On Parents’ Saturday, the ancestors’ memorial day, a mother and her son travel in an old Sedan. They have far to go: in a day they have to visit five cemeteries, scattered across the region. From the very beginning nothing goes according to plan.",3.356,/qCow0yM8TmJ8nJAxHXeKZX3GrRk.jpg,2021-11-25,Dia De Los Muertos,False,0.0,0
254,False,,"[9648, 28]",602295,ko,유체이탈자,"A man loses his memory and wakes up in a new body every 12 hours, each time forced to discover who he is anew. This condition begins when he wakes up in the middle of a car crash, in the body of someone he doesn't recognize, without any knowledge of who he is. He begins to realize that his spirit is stuck to a different body and moves every 12 hours. In his desperate search to find himself, he comes across a woman who claims to recognize him. As he bores deeper into the mystery, he comes across a secretive organization that appears to be chasing him. Before it’s too late, he must find a way back into his own body.",3.128,/mEpxZvwDkZ5b73ouyFoiElBLRF3.jpg,2021-10-17,Spiritwalker,False,2.0,1
255,False,,"[878, 18]",525292,de,Moon Girl Moon!,A young girl is searching for paradise in an endless universe. Her journey ends as the Moon reveals a fragment of the truth. Her belief in the paradise merges with the promise of time and tells the story on the edge of reality. The analogy between pain and hope is visualized by using archived film material and typographic art.,3.465,/8JdfI1FnVgJsoZA3dUY0z0BgWMK.jpg,2021-11-10,Moon Girl Moon!,False,0.0,0
256,False,,[18],756603,fr,Les Choses humaines,"The Farels are a power couple: Jean is a prominent French pundit and his wife Claire an essayist known for her radical feminism. Together they have a model son, Alexandre, who is a student at a prestigious American university. During a brief visit to Paris, Alexandre meets Mila, the daughter of his mother’s new partner, and invites her to a party. The next day, Mila files a complaint against Alexandre for rape, destroying family harmony and setting in motion an inextricable media-judicial machine that posits opposing truths.",2.64,/weESpVtNAPGhdXy9AUbj8X7YqjC.jpg,2021-11-24,The Accusation,False,0.0,0
257,False,,[],887758,pl,I Like Tomorrow,"Three women, one person. An astronaut drifting in the cosmic void argues with her “I” – the one from the past and from the future. Will there be room for all three materialized personalities on board a small ship? A comedic, feminist psychoanalysis in the science fiction convention with elements of musical and animation.",3.217,,2021-11-10,I Like Tomorrow,False,0.0,0
258,False,,"[35, 10749]",809733,fr,On est fait pour s'entendre,"Antoine, a history teacher in his early 50s, learns that he has become very hard of hearing. Unable to own up to his handicap, he resigns himself to living in his bubble, even though his entourage finds his behavior increasingly odd. His encounter with Claire, widow and mother of a young girl who has stopped speaking, will lead him to open up to the world. ",3.839,/nPtz1fQz9V1iLXz621iKu3eY8jX.jpg,2021-11-17,Hear Me Out,False,0.0,0
259,False,,[99],710676,fr,Partir?,"After several years of exile in Europe, Stéphane, Léo, Cheikh and Boye Gaye emerge from their silence. From disillusionment to disillusionment, they ended up returning to their country of origin (Senegal, Cameroon). Their return is perceived by their loved ones as a failure.",4.208,/mB5nQUjAi1H9BHvKCOXR3mqCqnL.jpg,2021-11-10,Partir?,False,0.0,0
260,False,,[],809195,en,Achena Uttam,Upcoming Bengali Movie Based on Bengali Megastar Uttam Kumar,3.916,,2021-11-19,Achena Uttam,False,0.0,0
261,False,/bKLpwJy3xjGdDCmCjVobDEvTSx7.jpg,"[53, 18]",745589,fr,Villa Caprice,"Famous lawyer, Luc Germon adds Gilles Fontaine, one of the most powerful bosses in France, to his clients. He is suspected of having acquired a magnificent property, Villa Caprice, under questionable conditions.",3.496,/ka3xS8EVSEYtESJnROIxHKgwa2M.jpg,2021-06-02,Villa Caprice,False,5.5,15
262,False,,[],853423,es,Viaje a alguna parte,,3.846,,2021-11-12,Viaje a alguna parte,False,0.0,0
263,False,/Hjllh0hTV5CO4ueHkFx7Hu3ffk.jpg,"[53, 28]",664286,ja,太陽は動かない,"Kazuhiko Takano  and Ryoichi Taoka are industrial spies for the secretive organization ""AN Tsuushin."" They are are in a struggle over information on state of the art solar energy development that many other countries are seeking.  A conspiracy exits behind the technology which can shake the political and economic world in Japan. Kazuhiko Takano faces Korean spy Kim, a mysterious woman Ayako and powerful men from various countries.",4.359,/dVp1pwFxl2mBl1cIsPdEIDaq9hz.jpg,2021-03-05,The Sun Stands Still,False,6.0,2
264,False,/fHwFwSX6Xq4TYoIFp2ZV8bDdZGr.jpg,[99],861842,pl,Furia,,2.662,/2EvdxxxAYZWuh1ubkFqcIQLlUgN.jpg,2021-11-19,Furia,False,0.0,0
265,False,,"[10749, 35]",766082,cs,Přání Ježíškovi,,3.608,/udedoIhh8NJt1oDtucy9KOiaIfw.jpg,2021-11-11,Přání Ježíškovi,False,0.0,0
266,False,/cDY8Hkhx1WyXWlBkdhCW3Z74qSB.jpg,"[12, 16, 10751]",588890,cs,Myši patří do nebe,"A film about two mortal enemies - a little mouse Whizzy and Whitebelly the fox, who after an unfortunate accident, meet in animal heaven. They lose their natural instincts and become best friends. Their wish to stay together after they return to earth comes true, but they are reborn into opposite roles. Thanks to the power of friendship they can even overcome what seems to be impossible.",4.102,/mAMfq6t6jobLxcpcDJhLZmTBFvz.jpg,2021-10-01,Even Mice Belong in Heaven,False,8.8,2
267,False,,[18],777951,de,Windstill,,3.607,/91r2ThPdomEcVBySiqJcqWL7VNy.jpg,2021-11-11,Windstill,False,0.0,0
268,False,,[10402],857253,cs,Pražský výběr – Symphony Bizarre,,4.357,,2021-11-11,Pražský výběr – Symphony Bizarre,False,0.0,0
269,False,/vTAtdpRIweGFJAxILlIIRBLAPV7.jpg,"[10749, 35]",736545,ko,연애 빠진 로맨스,"Woo Ri is a 33-year-old single man. He is a rookie reporter and he writes a sex column, although he wants to become a novelist. Woo Ri hates being lonely, but he is not very good with romantic relationships. Ja Young is a 29-year-old single woman. She has a daring personality. Ja Young strives to become a mature 30-year-old woman, but she has experienced failures and is mired in debt. Her boyfriend dumps her after dating for only a month. Ja Young declares that she will not date anymore. Woo Ri and Ja Young meet through a dating app.",2.623,/ydjxrQ040Br6MTIM7vULoNq0pWv.jpg,2021-11-24,Romance Without Love,False,0.0,0
270,False,/oQHY0lwmkoRlBClPzwkCIdaamZc.jpg,"[35, 80]",666390,hi,बंटी बबली 2,"Bunty and Babli are forced out of retirement after a spate of robberies with their trademark sigil start appearing across India but have to come back as a new pair of con emerges, doing robberies in their name.",4.358,/8HzPetb1UT3nnODohfrsrQjCwCM.jpg,2021-11-19,Bunty Aur Babli 2,False,0.0,0
271,False,,"[99, 10770]",833916,fr,"Michael Cimino, un mirage américain","A road-movie narrated by Michael Cimino (recorded by the documentary's director during their journey together across the United States), and with the exceptional participation of Quentin Tarantino and Oliver Stone. From Thunderbolt and Lightfoot to Year of the Dragon, not to mention The Deer Hunter and Heaven's Gate, discover a unique portrait of an uncompromising director.",2.62,/8r5E1X2iRoW1nj1lkuNzx76sw8o.jpg,2021-11-24,"Michael Cimino, God Bless America",False,0.0,0
272,False,,[99],886462,fr,"Joào de Deus, ombre et lumière",,3.446,,2021-11-10,"Joào de Deus, ombre et lumière",False,0.0,0
273,False,/kdcGFY5UA7Bt9nKyR4MKA60x1J6.jpg,"[10751, 14]",642725,sk,Perinbaba a dva svety,"Lukáš, Alžbetka's son, takes off into the world looking for happiness and love. His godmother, the celestial Lady Winter, keeps an eye on him. He arrives late in the fairy-tale land that she leads him to. Fear reigns where once cakes grew on trees. The miraculous ram has disappeared and the royal town is cursed. Lukáš has to decide what is closer to his heart: a fortune or love?",4.308,,2021-11-11,Perinbaba a dva svety,False,0.0,0
274,False,,[27],733057,id,Perempuan Bergaun Merah,Plot unknown.,4.306,/cMb9cMaUhhweoPQFvYpkrOQaDJH.jpg,2021-11-11,Perempuan Bergaun Merah,False,0.0,0
275,False,/wsyu7HHeaWCblhYfWz69PViG1Pr.jpg,[99],835517,nl,IJswee,"IJswee is a documentary film about an ice club, a village and the warm winters. In the film we follow Oringers, the inhabitants of Odoorn, through the winter. The Oringers all experience IJswee in their own way. You will also see the Icecounter (Rafael van der Ziel), who builds ice sculptures and drinks frozen milk. You see the Drenthe countryside changing with the weather. You see animations, archive material and you hear the mysterious sounds of IJswee in the music of Wietse de Haan. And there are two trumpet players, who welcome winter with their music and say goodbye to it.",3.598,/6bP3NESXZzID7WZhmFabCJPrUkL.jpg,2021-11-11,IJswee,False,0.0,0
276,False,/sQu59SqzzKA4jHOFUAVlIgTv95B.jpg,[18],676819,zh,金錢男孩MONEYBOYS,"Fei works as a ""moneyboy"" – which earns him a lot of money, since prostitution is illegal in China. It gives him a way to support his family financially. The experienced moneyboy Xiaolai takes Fei under his wing.",4.146,/5xucCVWD9D3y5cZ69s39PXdK4FJ.jpg,2021-11-19,Moneyboys,False,0.0,0
277,False,/zGwT8uYHMJYgVvHOpACiPtPIR0B.jpg,[99],877443,ko,왕십리 김종분,"The life of Kim Jong-boon, who has been a peddler in Wangshimni for 50 years, is admirable. At the age of 83, she no longer has to earn a living at her street stall, but she keeps working because she still has customers.",3.844,/kSInEe0ILfaVXY34uOPjJuyfShC.jpg,2021-11-11,Kim Jong-boon of Wangshimni,False,0.0,0
278,False,,"[28, 80, 18]",857700,pl,Pitbull,"Told across a number of years, part of the ever waging war between the police and the criminal empires spanning Eastern Europe, we follow one young man's life, his childhood and adolescence and ultimately his descent into the criminal underworld. His path soon crosses with a policeman who will stop at nothing to catch him.",3.593,/gcgs7O1WFRDsLIxpj2ylT73blhs.jpg,2021-11-11,Pitbull,False,0.0,0
279,False,,[99],837762,cs,Budiž voda,,3.593,,2021-11-11,Budiž voda,False,0.0,0
280,False,,"[28, 878]",844041,ja,海賊戦隊テンゴーカイジャー,Kaizoku Sentai: Ten Gokaiger is a Japanese superhero film that serves as the 10th anniversary commemoration of Kaizoku Sentai Gokaiger's final episode.,4.234,/qwjUn4Zw77E6OMrAKvCCV65eXqx.jpg,2021-11-12,Kaizoku Sentai: Ten Gokaiger,False,0.0,0
281,False,/cL8barj6sn3x7nEZrr8yczP2gQP.jpg,[18],889413,en,Gad,"The 50-year long story of how Josh Gad, with the help of his agent Ace Anderson, ruled Hollywood for an entire decade. ""Gad"" follows Gad as he weaves through film sets and movie premieres, and struggles to balance his personal life with his professional.",3.109,/1Me783fg9CcgWFwQiu4Qrg98CSL.jpg,2021-11-13,Gad,False,0.0,0
282,False,,"[35, 18]",889110,ko,Go to Kill,"After her husband falls into a vegetative state, a woman does everything in her power to make ends meet - even if that means cutting chickens' heads or becoming a hit woman.",3.838,/zlNJfeoUPAEvSSerchRHWyuT7v6.jpg,2021-11-11,Go to Kill,False,0.0,0
283,False,,"[18, 80, 10751, 28]",768312,en,Blasé L.A.,"BLASÉ L.A. is about an ambitious teenager that moves to Los Angeles to complete his last year of high school and reconnect with his estranged father. While there, he creates a new identity for himself in order to run with the popular clique at the school. The film is a time capsule of the selfie-obsessed millennial cultured world of Los Angeles.",2.896,,2021-11-23,Blasé L.A.,False,0.0,0
284,False,,[10749],848788,cn,梅艷芳,"This long-awaited biopic provides a vivid account of the remarkable life of Anita Mui in and behind the limelight, chronicling her journey from a child performer to becoming one of world's most recognized music icons.",3.565,/ub9UH09qkxzo4wWlBLqjNyM1bjH.jpg,2021-11-12,Anita,False,0.0,0
285,False,,[18],891089,en,Foxglove,"A young woman travels home to reconcile with her past, the memory of her mother, and her dying father.",3.677,/dWILGQrXdvCPQViM7mdEYoRKYzm.jpg,2021-11-10,Foxglove,False,0.0,0
286,False,/1lJjoYzUucQjSI19o7UpSj9bebi.jpg,[18],877669,es,Un Mundo Para Julius,"Julius is an upper-class boy in Lima in the 1940s. He lives in a palace with his aristocratic family and extensive servants. As the years go by, Julius will gradually lose his innocence, discovering and never understanding an adult world full of inequalities and injustices.",1.884,/oajGi3ZZW8R6iWn6ag7DwsdKqx4.jpg,2021-10-14,A World For Julius,False,0.0,0
287,False,/8Q3deKUP05ed8bLN4ZAJyGseq5S.jpg,"[35, 10749]",599331,ko,장르만 로맨스,"Hyun, a best-selling writer, has found himself in a slump for a long time. In the meantime, he accidentally meets Yu-jin, an aspiring young writer.",3.799,/4EKpFX23reRVsv8ZY2wm6DhZPPs.jpg,2021-11-17,Perhaps Love,False,0.0,0
288,False,/laoz6BpeeCbA3Snd2URKNjhSdw6.jpg,"[10751, 35, 12]",751503,de,"Hilfe, ich hab meine Freunde geschrumpft","Melanie is a new pupil at the Otto Leonhard High School, and Felix takes a real shine to this newbie, much to the annoyance of Ella and Felix’s gang. They believe that Melanie is responsible for a number of small thefts that have been happening at the school since she arrived. Events take a drastic turn when the class goes on a school trip. When Felix’s friends almost mess up his date with Melanie, he shrinks them spontaneously to a tenth of their size. Just for a short time, he thinks to himself. But once Melanie has left, the magic ball to restoring his friends to their proper size has also disappeared. Is Melanie behind the thefts after all? In the process, Felix not only has to shrink himself, he also must confess his love to Melanie and admit his mistakes to his friends.",3.423,/ih6owkvEd8jQfmzlaIpDzfgBtyT.jpg,2021-09-02,"Help, I Shrunk My Friends",False,6.3,6
289,False,,[53],840523,th,เกมล่าฆ่ารอด,"The Third World War happened and ended with the collapse of the world’s economic system. Humans live without any rules. Rich people are gods. Poor people become slaves and toys of upper class people. Three girls, Run, Fear and Irene join the game as toys of the rich for different reasons, and the loser must die.",3.822,/sKwYo1BbcjnUz9ofK9FrrFEugQq.jpg,2021-11-11,Dark World,False,0.0,0
290,False,/j2HXL4dlIUYxtwRndmUqry295Xt.jpg,"[28, 53]",842992,te,రాజా విక్రమార్క,"Raja Vikramarka is a newly recruit N.I.A. Officer who is getting accustomed with the nuances of his new job, has to handle his first major case due to ironic circumstances, during the course of which his life takes a drastic turn in all aspects.",4.033,/t715SsMHG6tF3Jd25xLyBIZgswd.jpg,2021-11-12,Raja Vikramarka,False,0.0,0
291,False,,[14],767553,fr,L'arracheuse de temps,"In 1988, in Saint-Élie-de-Caxton, an eleven years old boy is worried for his grandmother's life. Worn out by illness, the old storyteller tries to convince her grandson that the Death no longer exists. Her story will bring back to life the extraordinary people from the village in 1927 who, by using rocambolesque tricks, will eliminate the Death that threatens them. From now on, death will coincide with the birth of legends.",2.621,/xwuhhMMSzhPn2CBFMKC7zC3qpth.jpg,2021-11-19,L'arracheuse de temps,False,0.0,0
292,False,/uZRf47fsgWWM5m7rO6xdlNj5IyK.jpg,[18],757902,id,Losmen Bu Broto,"The Bu Broto Inn in Yogya is managed by Pak Broto and Bu Broto and their children; Pur, Sri, and Tarjo. This successful and warm-looking lodging hides problems and conflicts. Pur, the eldest, could not escape the shadow of the sorrowful death of her future husband. Sri, dreams of becoming a band singer, which is currently hindered by the responsibilities given by Bu Broto at the Inn. Meanwhile, Tarjo is very difficult to find his college motivation. All these pent-up conflicts exploded during the scandal. Broto Family members should be able to solve this problem together according to their Inn motto: Family is Home.",2.7,/d3TznWRzueM54HEkJr2dUuuqBp7.jpg,2021-11-18,Losmen Bu Broto,False,0.0,0
293,False,,[18],856321,pt,Deserto Particular,"40-year-old Daniel has been suspended from active police work and is under internal investigation for violence. When Sara, his internet love affair, stops answering his texts he decides to drive north in search of her, starting on what is apparently a fool's errand. He shows Sara's picture around, but nobody seems to recognize the woman. Until eventually one guy pops up, saying he can put the two in touch under very specific conditions.",2.794,/jEKDQnXdRG7wRjvPmJwXJJGLN8t.jpg,2021-11-25,Private Desert,False,0.0,0
294,False,,[18],845961,fr,Guerres,"When Emma turns twenty, she decides to join the army. Not only does she want to follow in her father’s footsteps, but she also yearns to rid herself of an oppressive sense of existential emptiness. Although the army’s harsh discipline helps her break free, she slowly discovers that she cannot suppress all her emotions in this male society.",3.546,/aZQfR2El9QEIdPmV2Qpz6FFHTXz.jpg,2021-11-12,Wars,False,0.0,0
295,False,,[53],889512,ko,악인은 너무 많다 2: 제주 실종사건의 전말,,3.563,/5yfWPxLhtlO1Wn3X1vjqS5SSwZd.jpg,2021-11-11,악인은 너무 많다 2: 제주 실종사건의 전말,False,0.0,0
296,False,,[],887754,pl,There in Spirit,"People wearing masks covering their nose and mouth sit at the table. Their clothes, however, suggest the nineteenth century in the American countryside, and not a time of pandemic chaos. Everyday work is suddenly interrupted by the arrival of an inquisitive spirit. Stop-motion animation with actors.",3.406,,2021-11-10,There in Spirit,False,0.0,0
297,False,,[],887764,pl,Love Longing Loss: At Home with Charles Lloyd During Isolation,"At the end of 2019, Charles Lloyd, one of the icons of contemporary jazz, gave a warmly received concert at the Pierre Boulez Saal concert hall in Berlin. The next two performances were scheduled for December 2020, but the pandemic forced the artist to change his plans. Neither the musician nor the organizers, however, wanted to leave jazz fans empty-handed.",3.654,,2021-11-10,Love Longing Loss: At Home with Charles Lloyd During Isolation,False,0.0,0
298,False,/3rHbZbatR4lyCAeiLZq6EzPJ8ef.jpg,[],873670,ja,ずっと独身でいるつもり？,"Mami Honda is 36-years-old and single. 10 years ago, she published an essay that became a big hit. She has since become a famous writer. She writes about the value of happiness in the lives of women. Her most recent published books have not been successful. Nevertheless, Mami Honda is still comfortable with her life. She is dating a younger man. People around her worry about her still being single.",2.856,/lB6pVSAHjGFqBZ2Jtzr0jHAmBSB.jpg,2021-11-19,Will I Be Single Forever?,False,0.0,0
299,False,/ygwXxk8Bgi3WidM6L6Ab3pqSDOP.jpg,"[10752, 18]",669661,hu,Természetes fény,"World War II, occupied Soviet Union. István Semetka is a simple Hungarian farmer who serves as a Sub-Lieutenant in a special unit scouting for partisan groups. On their way to a remote village, his company falls under enemy fire. As the commander is killed, Semetka has to overcome his fears and take command of the unit as he is dragged into a chaos that he cannot control.",3.879,/vkGkWTyyCVqQ9IaRUmJxxPMwnB.jpg,2021-09-16,Natural Light,False,7.0,1
300,False,,"[99, 18, 10752]",588146,en,Boy of War,"'Why are you here? Are you mentally sick? Do you want to kill people?"" the Ukrainian military commander asks the 18 year old recruit Artiom.",2.432,/nnzIBeBAdATnJjkP2LCZeqchXUf.jpg,2021-11-18,Boy of War,False,0.0,0
